thisRow.t,notes,response,correct,correct_response,response_time,difficulty,category,phase,stimulus_ID,stim presentation time,delay presentation time,AB presentation time,debugging_time,feedback presentation time,ITI presentation time,ITI response time,participant,session,date,
,,8,1,"['5', '6', '7', '8']",0.20151787500071805,4,2,test,6,236.1337771249964,236.735963041996,237.74002699999255,1.6104002500069328,238.08204358299554,239.08384016700438,0.3372772500006249,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.3273128330038162,4,1,test,14,239.5838352080027,240.1862414579955,241.1902926670009,1.6106338749959832,241.66524795799342,242.66696754199802,0.3302369580051163,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.17904433299554512,4,2,test,14,243.15339054199285,243.7555761669937,244.75969004200306,1.6099010000034468,245.10520583299513,246.1072067500063,0.24886799899104517,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.2069347079959698,4,2,test,9,246.5323031250009,247.13443220799672,248.13866441699793,1.6108798750065034,248.49190766700485,249.49368608300574,0.6043862489896128,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.37955483299447224,5,2,test,2,250.2404556669935,250.84297720799805,251.84711466700537,1.6113104159885552,252.35198525000305,253.35375037499762,0.2144453750079265,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.03179366599943023,5,2,test,1,253.71229024999775,254.31467570799578,255.31908029199985,1.6112062080064788,255.49015395800234,256.4919419170037,0.3353623329894617,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.19664300000295043,5,2,test,19,256.9769337500038,257.5790165829967,258.58312945799844,1.6102669579995563,258.9285627920035,259.93028220800625,0.3239454580034362,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.12616933300159872,5,1,test,9,260.39264083300077,260.9951152499998,261.9995981249958,1.6116235410008812,262.2672542920045,263.2690401250002,0.2752189989987528,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.24022724998940248,5,1,test,4,263.6948485419998,264.2970586250012,265.3016000829957,1.6104791249963455,265.6876803750056,266.6895160830027,0.3469617499940796,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.22332945799280424,4,1,test,3,267.195917457997,267.79839787499805,268.802562375,1.6103893340041395,269.14870920800604,270.15049741699477,1.486873291010852,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.5227247910079313,4,2,test,7,271.7671466669999,272.3693112500041,273.37336545799917,1.612329250012408,274.0238822919928,275.02563362500223,0.21081912399677094,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.020157624006969854,4,2,test,17,275.3963742079941,275.9985752499924,277.0027940419968,1.6106851669901516,277.37769062499865,278.379457499992,0.3670915410039015,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.047489041011431254,4,2,test,6,278.88097370800097,279.4834043330047,280.4887925829971,1.6124952499958454,280.7261066249921,281.7279329169978,0.2525847079959931,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.20347070800198708,4,2,test,5,282.0980206249951,282.7004517919995,283.70558587499545,1.6113885829981882,284.0386565420049,285.0404209999979,0.3450828740024008,,,2023-12-13_11h15.12.221,
,,8,0,['9'],0.2424889579997398,5,1,test,16,285.52194304199656,286.12440170800255,287.1285788749956,1.6122228330059443,287.4625973749935,288.4644987079955,0.2559779580042232,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.44149829099478666,5,1,test,5,288.85095900000306,289.4534404580045,290.4583379169926,1.61200970900245,291.0034938750032,292.005270499998,0.2567823749996023,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.23700691599515267,5,2,test,15,292.3723242499982,292.9744751249964,293.97916762500245,1.610696541989455,294.3460711249936,295.3479480419919,0.3396708330110414,,,2023-12-13_11h15.12.221,
,,8,0,['9'],0.16175625000323635,5,1,test,12,295.8103756670025,296.41243949999625,297.4164447499934,1.6101198749965988,297.6945162500051,298.6963736250036,0.2503421250003157,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.21763295801065397,5,2,test,12,299.0844854169991,299.6866665419948,300.6910512500035,1.6106666249979753,301.0437484580034,302.04555949999485,0.2493367080023745,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.35697754099965096,4,1,test,18,302.4240291669994,303.0261800830049,304.030322666993,1.6109592920111027,304.5362345829926,305.53816716700385,0.23550174900447018,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.2155315830023028,4,1,test,9,305.9393026250036,306.5416995419946,307.54578312499507,1.6112596249877242,307.8906120000029,308.8923310829996,0.26445641600003,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.23606720799580216,4,1,test,15,309.29294229199877,309.89524391699524,310.89935900000273,1.6098655829991912,311.2624343329953,312.26419333300146,0.3037512080045417,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.23385833299835213,4,1,test,4,312.725270541996,313.32758970800205,314.33159849999356,1.611003833997529,314.7136152500025,315.7153773329919,0.28746858300291933,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.0042477490060264245,4,1,test,1,316.17595520800387,316.77803966699867,317.78224866700475,1.611630832994706,317.9823725000024,318.98416675000044,0.2488601669901982,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.2125522499991348,5,2,test,8,319.35857012499764,319.9609140829998,320.9649449169956,1.6112669590074802,321.3035930000042,322.30533541699697,0.260745790990768,,,2023-12-13_11h15.12.221,
,,8,0,['9'],0.22880574999726377,5,1,test,17,322.71727187499346,323.31951354199555,324.32371850000345,1.6109094169951277,324.67167700000573,325.6735358750011,0.4053104580088984,,,2023-12-13_11h15.12.221,
,,8,0,['9'],0.28845037399150897,5,1,test,11,326.1989964999957,326.80107137499726,327.80516441700456,1.6102988329948857,328.22214437500224,329.2240330420027,0.3169815000001108,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.09592662499926519,5,2,test,5,329.6672957499977,330.26966799999354,331.2736938330054,1.610972499998752,331.5376527079934,332.53942225000355,0.2648997490032343,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.07015033299103379,5,2,test,14,332.9641915419925,333.5663528330042,334.57048387499526,1.6106816250103293,334.77689958299743,335.778655083006,0.29358887499256525,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.21153854099975433,4,1,test,5,336.2370907500008,336.83919091700227,337.8432152500027,1.6103114169964101,338.1745542080025,339.1765575000027,0.28450429100485053,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.23728483299782965,4,2,test,13,339.61862733299495,340.22139108300325,341.22548879199894,1.6115886670013424,341.6254657919926,342.6272570000001,0.3001035409979522,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.16143537499010563,4,1,test,15,343.05485800000315,343.6572445000056,344.6613954170025,1.610328374998062,344.95653004199266,345.95846949999395,0.30665375001262873,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.15061637500184588,4,2,test,15,346.46567079199303,347.0681209579925,348.07718216700596,1.6162557089992333,348.33452400000533,349.3364750829933,0.25235487399913836,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.140784708011779,4,2,test,10,349.70654549999745,350.30898216700007,351.3131007500051,1.6121274170000106,351.5897586670035,352.5915643329936,0.3009226669964846,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.2211040830006823,3,1,test,3,353.0256289579993,353.62771245799377,354.6318692079949,1.6108135000104085,354.97785770799965,355.979807124997,0.2304863750032382,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.20100470799661707,3,1,test,11,356.3256819579983,356.92784999999276,357.93205925000075,1.6110355419950793,358.25265787499666,359.25443200000154,0.24425679200794548,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.18351158300356474,3,1,test,9,359.6208980829979,360.22333120800613,361.2274500000058,1.610299624997424,361.55522891700093,362.5570100000041,0.30847941599495243,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.16933104199415538,3,1,test,19,362.99825925000187,363.60053429199615,364.60468575000414,1.6105199999874458,364.9007615830051,365.9026506670052,0.20569858299859334,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.18631091600400396,3,1,test,4,366.23683949999395,366.8389169580041,367.842908666993,1.610665665997658,368.1554386249918,369.15716400000383,0.26430804100527894,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.6943236669903854,4,2,test,7,369.5433963329997,370.14573170800577,371.1498352500057,1.6105552910012193,372.00162841699785,373.0034129169944,0.2842582909943303,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.25725608300126623,4,2,test,7,373.43760775000555,374.0398847920005,375.0440457079967,1.6108322079962818,375.4166829580063,376.4184459169919,0.3342961249873042,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.22590233299706597,4,2,test,9,376.889686333001,377.4920726669952,378.4962696250004,1.6109966249932768,378.8512335419946,379.85307266699965,0.32883291599864606,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.05016054199950304,4,1,test,18,380.3367195419996,380.9388656670053,381.9430416249961,1.6106450829975074,382.1322889580042,383.1340736669954,0.23388095801055897,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.06283220800105482,4,1,test,2,383.51956800000335,384.1216409579938,385.125613917,1.611185583009501,385.33314879199315,386.3349066249939,0.1639493740076432,,,2023-12-13_11h15.12.221,
,,8,0,['9'],0.04699333300231956,5,1,test,16,386.66174008300004,387.26397716699285,388.26831091700296,1.6108634160045767,388.4697436669958,389.4715849579952,0.3644742079923162,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.4155235409998568,5,1,test,16,389.98125425000035,390.58367599999474,391.5877898750041,1.611316959009855,392.11192337499233,393.1137260419928,0.23327295800845604,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.1349060000065947,5,2,test,3,393.48554904200137,394.0875827080017,395.0916719579982,1.6100607920088805,395.375809249992,396.37754758300434,0.2605002079944825,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.07213958298962098,5,1,test,1,396.76520554200397,397.36734362499556,398.3713007920014,1.6096766669943463,398.593367124995,399.59534091700334,0.2950805830041645,,,2023-12-13_11h15.12.221,
,,9,0,"['5', '6', '7', '8']",0.21527854200394358,5,2,test,14,400.03521416700096,400.63773329199466,401.64219545800006,1.6115982089977479,401.99496066699794,402.99677304200304,0.20816504099639133,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",1.423791875000461,4,2,test,1,403.35191154200584,403.95435741699475,404.95889641699614,1.6112477919959929,406.53044545800367,407.53228462500556,0.348623249999946,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.18260374999954365,4,1,test,14,408.0268573749927,408.6289858329983,409.632980082999,1.6111359170026844,409.96573174999503,410.9675398749969,0.21565124900371302,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.13844537500699516,4,1,test,16,411.3257939579926,411.927913624997,412.9321710420045,1.6104799169988837,413.2067506250023,414.20851470799244,0.3425773740018485,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.025745833001565188,4,1,test,2,414.7238448749995,415.3259907920001,416.33005891699577,1.6102575410041027,416.4957414579985,417.49769950000336,0.3212707920029061,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.21311999901081435,4,2,test,16,417.95931858300173,418.5614499999938,419.5656038750021,1.6107699160056654,419.91413175000343,420.9159656249976,0.3623139160044957,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.2543822919978993,5,2,test,17,421.4185641249933,422.021138666998,423.0253575829993,1.610507207995397,423.3921311669983,424.3941060829966,0.24287062500661705,,,2023-12-13_11h15.12.221,
,,9,1,['9'],0.22543816598772537,5,1,test,12,424.7767384579929,425.37881945799745,426.3833394579997,1.6104689170024358,426.75263554199773,427.75443479200476,0.27984312499756925,,,2023-12-13_11h15.12.221,
,,8,0,['9'],0.22748541600594763,5,1,test,5,428.18515958299395,428.7872904169926,429.79143720799766,1.6104742089955835,430.1541301669931,431.15584912500344,0.04647895800007973,,,2023-12-13_11h15.12.221,
,,8,1,"['5', '6', '7', '8']",0.2211738750047516,5,2,test,13,431.34940004200325,431.9515680420009,432.95583491699654,1.6108653749979567,433.30507058299554,434.30678612500196,0.26852837500337046,,,2023-12-13_11h15.12.221,
