thisRow.t,notes,response,correct,correct_response,response_time,difficulty,category,phase,stimulus_ID,stim presentation time,delay presentation time,AB presentation time,debugging_time,feedback presentation time,ITI presentation time,ITI response time,participant,session,date,
,,9,0,"['5', '6', '7', '8']",2.191797666004277,2,2,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,5,0,['9'],1.2789396660082275,2,1,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.9508063749963185,2,2,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.6027187909930944,1,2,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.9102434999949764,1,1,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",1.0666172490018653,1,2,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.5034547079994809,1,2,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.5024769989977358,2,1,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.8651589579967549,1,1,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.6025935409998056,1,1,train,,,,,,,,,,,2023-12-14_11h30.04.577,
,,9,1,['9'],1.1387665829970501,1,1,test,18,0.01494441699469462,0.6177139999927022,1.6220605419948697,1.622014583001146,3.1100569169939263,4.112029291994986,1.0131086659966968,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.11243987501075026,1,1,test,6,5.474983958993107,6.07735066699388,7.081618291995255,1.6165693329967326,7.585842375003267,8.587627458997304,1.1207997070014244,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.35039495800447185,1,1,test,7,10.027070583993918,10.629428333995747,11.633594083992648,1.612331083000754,12.320500542002264,13.322271917000762,1.2771894579927903,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.1505611239990685,1,2,test,4,14.923080291991937,15.525313249992905,16.529509833999327,1.6153701660077786,17.166399833993637,18.168217833997915,0.7015683329955209,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.47787816599884536,1,1,test,11,19.245278959002462,19.848066042002756,20.852312834002078,1.6121476249973057,21.684707624997827,22.686447125000996,1.2811757909948938,,,2023-12-14_11h30.04.577,
,,9,1,['9'],1.0587926660082303,2,1,test,17,24.301642374994117,24.90429537500313,25.908462584004155,1.613075209010276,27.27815220899356,28.279921833993285,0.8567443330102833,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.6527011250000214,2,1,test,17,29.448584291996667,30.051365749997785,31.055440208991058,1.6111651249957504,31.999767208995763,33.00151074999303,0.9103045409865445,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.7521414999937406,2,2,test,6,34.207732750001014,34.81014425000467,35.81422912499693,1.611826167005347,36.973460291992524,37.97522691699851,0.8406138749996899,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.5020344160002423,2,2,test,5,39.127710999993724,39.73017024999717,40.7342990420002,1.611756999991485,41.594769333998556,42.596525749992,0.6311752500041621,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.827371541003231,2,1,test,8,43.54264133400284,44.14566995900532,45.14994437499263,1.6124997500010068,46.28897633399174,47.290936749996035,0.8948068320023594,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.5491051240096567,3,1,test,13,48.48174249999283,49.08422270900337,50.08854616699682,1.6119746249896707,50.9158638749941,51.9176162090007,0.6654451659996994,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.38901720799913164,3,1,test,7,52.863960208997014,53.46651316700445,54.47058766700502,1.6118900000001304,55.1532442500029,56.15501479199156,0.7408614989981288,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.7478871660132427,3,2,test,11,57.232060958995135,57.834617625005194,58.83869770899764,1.6119537500053411,59.9062535839912,60.90802299999632,0.7469429579941789,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.6362395830074092,3,2,test,1,61.95849641699169,62.56111316700117,63.565444624997326,1.6118369169998914,64.55213091699989,65.55385016699438,0.6201995409937808,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.7292274579958757,3,2,test,12,66.49371491700003,67.09609841699421,68.1003595420043,1.611589833002654,69.17726920900168,70.17918487499992,0.3498442490090383,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.9459839570045006,4,1,test,17,70.82432699999481,71.42650991700066,72.43061987499823,1.6108097919932334,73.66152924999187,74.66331954199995,0.7347905409988016,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.712782498987508,4,1,test,3,75.70829574999516,76.31076300000132,77.31486683399999,1.6110760000010487,78.32591412500187,79.32766333399923,0.502723457000684,,,2023-12-14_11h30.04.577,
,,5,1,"['5', '6', '7', '8']",0.44707733299583197,4,2,test,2,80.12311962500098,80.72532941699319,81.72961199999554,1.6127342920080991,82.58420858399768,83.58594466699287,0.22445270699972752,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.44574912400275934,4,1,test,2,84.1963978339918,84.79886241699569,85.80306116699649,1.6111284579965286,86.56057375000091,87.56236370900297,0.4657802500005346,,,2023-12-14_11h30.04.577,
,,9,1,['9'],0.5348054570058594,4,1,test,2,88.3314054999937,88.93382158399618,89.9383005839918,1.6112074159900658,90.77696816700336,91.77869058400393,0.5386827910115244,,,2023-12-14_11h30.04.577,
