0.4422231,-0.8396249,-0.6327767,-0.130701,0.08993343,-0.03830737,0.1326209,-0.03451999,-0.03741385,0.1508586,0.1658136,0.02058993,-0.1053796,-0.0477411,-0.06490146,-5.608176e-05,0.03415352,0.01426291,-0.1448403,-0.002335031,0.04162676,0.04246761
0.4495831,-0.8490666,-0.6457891,-0.130789,0.09266571,-0.04103862,0.1289743,-0.03364364,-0.02562722,0.1466544,0.1686006,0.02032723,-0.1031096,-0.04671374,-0.06652555,-0.0004929143,0.03169492,0.01247247,-0.1354178,0.0004767515,0.04862244,0.04139959
0.4549979,-0.8524646,-0.656133,-0.1263563,0.09227874,-0.04850945,0.1217354,-0.03707452,-0.01898912,0.1457641,0.1710258,0.01618965,-0.103006,-0.0450133,-0.06782334,-0.0001236188,0.03000273,0.0104037,-0.129047,0.001789014,0.04919992,0.04142015
0.4584899,-0.8412471,-0.6598783,-0.1154829,0.09601447,-0.04571888,0.1017127,-0.02917771,-0.02218739,0.1534416,0.1650468,0.01745819,-0.1057785,-0.05298288,-0.0763089,-0.005111592,0.02656021,0.007856307,-0.119277,-0.001583338,0.05064486,0.04216462
0.4611309,-0.8487777,-0.669151,-0.1139152,0.08864195,-0.0538487,0.1074099,-0.03769318,-0.007535648,0.1422058,0.1715862,0.01328368,-0.1027207,-0.04294005,-0.07145531,-0.0025187,0.02876089,0.01132145,-0.1174588,0.001367411,0.05059583,0.04413086
0.463515,-0.8546765,-0.6761621,-0.1084966,0.091162,-0.05859124,0.1093035,-0.04181089,0.00267379,0.135625,0.1762597,0.01289655,-0.1001283,-0.03940374,-0.07387959,-0.006127499,0.03136844,0.01357523,-0.1070945,-7.7039e-05,0.05587931,0.04470764
0.4582551,-0.8563591,-0.6906196,-0.1026902,0.08828308,-0.05965962,0.1046832,-0.03626212,0.01057938,0.1321455,0.1718992,0.01084607,-0.1004137,-0.03838314,-0.07757095,-0.006576886,0.0297789,0.01283334,-0.09691112,0.001995519,0.06231153,0.04657415
0.4651938,-0.857236,-0.6985196,-0.09966522,0.0893086,-0.06276115,0.1004138,-0.034151,0.01575968,0.1293755,0.1712381,0.01083774,-0.09822786,-0.03736655,-0.07866,-0.005995654,0.03128789,0.01047267,-0.09070385,0.003925499,0.06630137,0.04569164
0.4653834,-0.8582811,-0.7072566,-0.1002333,0.1034391,-0.06864888,0.0813928,-0.02992542,0.007109592,0.125227,0.174516,0.01014977,-0.09919531,-0.03705814,-0.08579274,-0.005937774,0.02990414,0.01162178,-0.08341325,0.005049188,0.07264961,0.04618899
0.4679181,-0.8563464,-0.710393,-0.09555319,0.1050151,-0.07032476,0.07376955,-0.03225794,0.009742034,0.1214522,0.1736513,0.008869161,-0.09895525,-0.03451413,-0.08603392,-0.005538306,0.02973359,0.01215147,-0.07734482,0.005367873,0.07539898,0.04716619
0.4677552,-0.8504894,-0.7195893,-0.08531231,0.09712189,-0.06604108,0.07029182,-0.03490718,0.01453769,0.1189784,0.170581,0.002990279,-0.09847494,-0.03595319,-0.08873514,-0.009363219,0.03344177,0.01053885,-0.06627483,0.003546522,0.07571813,0.0479131
0.4585184,-0.8502089,-0.7297543,-0.07896435,0.09618732,-0.06711284,0.07085478,-0.04320301,0.02668485,0.108415,0.1699309,0.002405489,-0.09934831,-0.03211047,-0.08784994,-0.008978288,0.03726042,0.01261341,-0.05812012,0.00241812,0.07891362,0.04993311
0.4555024,-0.8336625,-0.7216455,-0.07864492,0.1238911,-0.05958925,0.05067238,-0.03010403,0.0184618,0.1087025,0.1619756,0.00640519,-0.1011629,-0.03902955,-0.09992526,-0.01468365,0.03477928,0.0151469,-0.04661135,-0.0009567433,0.08555648,0.04593906
0.4513372,-0.8295226,-0.7289708,-0.06897544,0.1245825,-0.0616895,0.04561896,-0.03155991,0.02450768,0.09889794,0.1582939,0.007271874,-0.1039567,-0.03780684,-0.09924547,-0.0126892,0.0320783,0.01321291,-0.04232017,-0.001718583,0.08816784,0.04925193
0.4513273,-0.8091419,-0.7277584,-0.064685,0.1203962,-0.05110927,0.03156393,-0.02491722,0.02211455,0.09716672,0.1516579,0.0009096377,-0.09897673,-0.04806359,-0.106807,-0.01783123,0.03282697,0.01122867,-0.0327049,-0.003350676,0.08998997,0.04372699
0.4457776,-0.795078,-0.723384,-0.0626928,0.1307812,-0.05355166,0.01964652,-0.02056714,0.0177332,0.09212505,0.1442708,0.003159674,-0.09635359,-0.0527872,-0.1125101,-0.01897963,0.02569418,0.008928434,-0.0257737,-0.001046811,0.09168526,0.04113989
0.438377,-0.7931347,-0.728394,-0.05630539,0.1212533,-0.05601816,0.02246927,-0.02802873,0.02805936,0.07928082,0.142045,0.002764594,-0.09447437,-0.0504917,-0.1120689,-0.01762309,0.02212118,0.009564412,-0.02252232,-0.0009785654,0.09132198,0.04057878
0.4319639,-0.7856245,-0.7328995,-0.04857415,0.1173688,-0.05516157,0.02435188,-0.02739248,0.04249911,0.07162929,0.1328166,0.0002791807,-0.09249946,-0.05075318,-0.1142479,-0.01887115,0.0199987,0.006044871,-0.01284656,-0.002275176,0.09257373,0.03900118
0.4464416,-0.7605164,-0.7263724,-0.04087616,0.1393384,-0.0489962,-0.015218,-0.01048449,0.02252545,0.07820656,0.1249266,0.001997934,-0.09189919,-0.06465434,-0.1231138,-0.02491122,0.02045276,0.003793982,-0.002750969,-0.001571822,0.09234512,0.03549892
0.4369588,-0.7471854,-0.7234709,-0.0374071,0.1356146,-0.04488242,-0.02201542,-0.00958081,0.02369267,0.06744255,0.1195985,0.003092233,-0.08906984,-0.07072436,-0.123299,-0.02630113,0.02117796,0.006506462,0.001853342,-0.003381752,0.09292709,0.03257751
0.4219121,-0.7369284,-0.7288567,-0.0320956,0.1275192,-0.04555989,-0.02808259,-0.01126654,0.02677172,0.05321628,0.1104543,0.005071234,-0.08952788,-0.07678054,-0.1218412,-0.02592929,0.01369265,0.005361094,0.004532597,-0.003903034,0.08957398,0.03195075
0.4134949,-0.7221157,-0.7250526,-0.02943587,0.1230918,-0.04328344,-0.03486529,-0.01283352,0.03125598,0.03287901,0.1090336,0.006841522,-0.08588248,-0.08196513,-0.1192417,-0.02641607,0.01291353,0.002564813,0.009099914,-0.006819614,0.09316393,0.02755677
0.4077558,-0.6853341,-0.7107207,-0.02124663,0.1363037,-0.04363983,-0.06170001,0.003370168,0.01488903,0.03344432,0.09430185,0.008960362,-0.0861422,-0.09901404,-0.1229735,-0.031021,0.008152855,0.0003715449,0.01547173,-0.008805245,0.08987427,0.02144206
0.4092607,-0.6477923,-0.694418,-0.0176082,0.1502384,-0.05108778,-0.08899812,0.02014224,-0.0001762578,0.04092731,0.07919785,0.009535211,-0.08128005,-0.1130522,-0.1292483,-0.03111912,2.650358e-05,-0.002985647,0.02540245,-0.009962496,0.08815888,0.01154584
0.4150798,-0.6649529,-0.6994157,-0.02810671,0.1486941,-0.05145097,-0.08793483,0.01437029,0.009957923,0.03792257,0.08570712,0.007492999,-0.08106446,-0.1110611,-0.1274492,-0.03315258,-0.0009531944,0.0005597587,0.02702342,-0.005104547,0.08387861,0.01329353
0.4223199,-0.6658108,-0.7000966,-0.03225489,0.1452617,-0.05148961,-0.09594383,0.01514084,0.009467934,0.04184775,0.08302271,0.004916721,-0.08210522,-0.1158393,-0.12601,-0.03470413,-0.003781188,-0.001015731,0.02952898,-0.001825862,0.08089727,0.012106
0.4272938,-0.66307,-0.6935057,-0.04411581,0.1535734,-0.05745668,-0.1077739,0.02755352,0.004572265,0.0504019,0.08093756,0.00388941,-0.08143901,-0.1232551,-0.1257679,-0.03533955,-0.008210362,0.0008875093,0.03238494,0.0007337717,0.07887319,0.008728511
0.4329208,-0.6502477,-0.683163,-0.05151951,0.15798,-0.05880978,-0.1258513,0.03717719,-0.001025877,0.0583699,0.07554721,0.002967404,-0.08015628,-0.1304596,-0.1256272,-0.03667116,-0.01021522,0.004378236,0.03683459,0.002127954,0.07626662,0.008439977
0.4424499,-0.655596,-0.6897993,-0.05129755,0.1566442,-0.06411371,-0.1376993,0.0490831,-0.007171577,0.0616979,0.07146981,0.00637335,-0.08174708,-0.1337183,-0.1242675,-0.03673742,-0.01443726,0.007738417,0.04036833,0.005757668,0.07342237,0.008987336
0.4497815,-0.6589985,-0.6930332,-0.05046974,0.1570293,-0.0655889,-0.1425318,0.05292736,-0.004344194,0.06417244,0.06675958,0.00865095,-0.08259698,-0.1346617,-0.1224479,-0.03638278,-0.01648069,0.009760977,0.04378946,0.008357476,0.07180268,0.01039707
0.4462231,-0.6669405,-0.6947362,-0.05493139,0.1506588,-0.06862326,-0.1453869,0.05222055,-0.004642744,0.06515761,0.06500947,0.006594098,-0.08274839,-0.1376206,-0.1208172,-0.03921106,-0.02277794,0.01441318,0.04622753,0.01187091,0.06768555,0.01002389
0.4602768,-0.6800256,-0.6980074,-0.0584817,0.1498413,-0.0705084,-0.1479804,0.05333496,-0.005648762,0.07148046,0.0615846,0.007102115,-0.08149179,-0.1382881,-0.120932,-0.03875513,-0.02853103,0.01554786,0.05243337,0.01660032,0.06468201,0.009579617
0.4701245,-0.6615409,-0.6895127,-0.05924396,0.1509778,-0.06947978,-0.1642368,0.06574272,-0.01638692,0.07889228,0.05341424,0.006238315,-0.08276304,-0.1477273,-0.1191091,-0.04029989,-0.03227573,0.0171606,0.05483486,0.01575322,0.06121111,0.005984401
0.4748558,-0.6612641,-0.6854307,-0.0666709,0.1482617,-0.06590906,-0.1673851,0.06844922,-0.01533632,0.07878553,0.04863822,0.003968728,-0.08118851,-0.1509585,-0.1177035,-0.04083337,-0.03513564,0.0167848,0.05477385,0.01819834,0.06128476,0.006355631
0.4798826,-0.6587173,-0.6800337,-0.07340188,0.1431562,-0.06004523,-0.1741611,0.07710063,-0.0186291,0.07944288,0.04431606,0.003848026,-0.07735778,-0.1562588,-0.1151285,-0.04122774,-0.03966984,0.01902546,0.05486421,0.01986811,0.05911387,0.004087254
0.4889694,-0.6513003,-0.6688922,-0.08092764,0.14216,-0.05569632,-0.181748,0.08436161,-0.02477445,0.08517697,0.04181878,0.002737785,-0.07273187,-0.159542,-0.1140304,-0.0409263,-0.04159885,0.02241628,0.05557885,0.01926838,0.05794225,0.001810736
0.4912882,-0.6493854,-0.66449,-0.08343771,0.1370372,-0.05242276,-0.1851538,0.08710112,-0.02260807,0.08398497,0.03680747,0.0006675844,-0.07249651,-0.1635683,-0.1110426,-0.04179494,-0.04414868,0.02309406,0.05671563,0.020613,0.05625429,0.002384668
0.5017731,-0.6449136,-0.6510903,-0.08906138,0.1323245,-0.04715355,-0.1892127,0.08754712,-0.0248343,0.0856965,0.04153851,-0.001419402,-0.07090903,-0.1623289,-0.105566,-0.03963377,-0.0464586,0.02152694,0.05511241,0.01945172,0.0589225,-0.002615223
0.5111499,-0.6405116,-0.6450172,-0.09502103,0.1284204,-0.03940868,-0.1950047,0.09018251,-0.02953126,0.08176913,0.03816148,-0.003668267,-0.07022261,-0.1661721,-0.1029748,-0.03916345,-0.05156027,0.02179573,0.05815374,0.01977839,0.06120702,-0.003799413
0.5186682,-0.6330783,-0.6384336,-0.09894709,0.1248885,-0.03006732,-0.2002003,0.08996994,-0.03397831,0.08097382,0.03489367,-0.00474121,-0.06856444,-0.1681527,-0.101504,-0.03883854,-0.05266993,0.02402694,0.05992374,0.01949003,0.06124052,-0.00468652
0.5266761,-0.6155417,-0.6228032,-0.1032564,0.1258554,-0.03394835,-0.2066246,0.0952592,-0.03842287,0.08238266,0.02861049,-0.007115804,-0.06766004,-0.1720911,-0.1009807,-0.03828121,-0.05439774,0.02658076,0.06215656,0.01698571,0.06247069,-0.006238027
0.5346305,-0.6007465,-0.6033944,-0.1092875,0.1327778,-0.03523417,-0.2068567,0.10223,-0.0416072,0.08378035,0.02243232,-0.00819068,-0.06718853,-0.1745056,-0.09992424,-0.03942019,-0.05925612,0.02916444,0.0642468,0.01359963,0.0610263,-0.006692212
